,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01,2030-05-01,2030-06-01,2030-07-01,2030-08-01,2030-09-01,2030-10-01,2030-11-01,2030-12-01,2031-01-01,2031-02-01,2031-03-01,2031-04-01,2031-05-01,2031-06-01,2031-07-01,2031-08-01,2031-09-01,2031-10-01,2031-11-01,2031-12-01,2032-01-01,2032-02-01,2032-03-01,2032-04-01,2032-05-01,2032-06-01
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,36000.0,37000.0,38000.0,41000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,32480.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,33000.0,37000.0,38000.0,41000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,32480.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,37000.0,38000.0,41000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,36000.0,38000.0,41000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,120000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,43000.0,44000.0,45000.0,55000.0,85000.0,115000.0,125000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,42000.0,50000.0,55000.0,60000.0,65000.0,85000.0,115000.0,125000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000.0,45000.0,52500.0,55000.0,60000.0,65000.0,85000.0,115000.0,125000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000.0,45000.0,52500.0,55000.0,60000.0,65000.0,85000.0,115000.0,125000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000.0,60000.0,62500.0,62500.0,62500.0,65000.0,85000.0,115000.0,125000.0,120000.0,85000.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,36600.0,43200.0,43200.0,48600.0,57600.0,85800.0,102600.0,93600.0,88800.0,48600.0,37200.0,33600.0,35380.0,41760.0,41760.0,46980.0,55680.0,82940.0,99180.0,90480.0,86269.2,47214.9,36139.8,32642.4,35556.9,41968.8,41968.8,47214.9,55958.4,83354.7,99675.9,90932.4,86700.546,47450.9745,36320.498999999996,32805.612,35734.6845,42178.644,42178.644,47450.9745,56238.192,83771.4735,100174.2795,91387.06199999999,87134.04873,47688.22937250001,36502.101494999995,32969.640060000005,35913.3579225,42389.53722,42389.53722,47688.22937250001,56519.38296,84190.3308675,100675.1508975,91843.99731,87569.71897365,47926.6705193625,36684.612002475,33134.4882603,36092.9247121125,42601.4849061,42601.4849061,47926.6705193625,56801.9798748,84611.2825218375,101178.52665198801,92303.21729655,88007.5675685183,48166.303871959295,36868.035062487405,33300.1607016015,36273.3893356731,42814.4923306305,42814.4923306305,48166.303871959295,57085.989774174006,85034.3389344467,101684.41928524699,92764.7333830328,88447.6054063609,48407.13539131911,37052.3752377998,33466.6615051095,36454.756282351496,43028.5647922837,43028.5647922837,48407.13539131911,57371.4197230449,85459.510629119,102192.841381674,93228.55704994801,88889.8434333927,48649.171068275704,37237.6371139888,33633.9948126351,36637.030063763195,43243.7076162451,43243.7076162451,48649.171068275704,57658.276821660096,85886.8081822646,102703.80558858199,93694.6998351977,89334.29265055971,48892.4169236171,37423.8252995588,33802.164786698304,,
