,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01
2019-10-29,,,,,,,,,,,,,,,,,,,,,,76.589866,75.729866,75.136258,74.919866,74.679866,74.449866,74.255459,74.032801,73.839866,73.619866,73.43154399999997,73.279866,73.099866,72.899866,72.681391,72.639866,72.57986600000002,72.459866,72.261477,72.164568,71.999866,71.919866,71.839866,71.759866,71.679866,71.471739,71.420895,71.45557099999998,71.465638,71.465638,71.48683199999998,71.521007,71.578512,71.622237,71.697487,71.779854,71.86832199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,74.969128,74.119128,73.544881,73.369128,73.169128,72.959128,72.774321,72.562652,72.389128,72.209128,72.040806,71.90912800000002,71.759128,71.569128,71.36014499999997,71.319128,71.259128,71.139128,70.941937,70.844418,70.679128,70.59912800000002,70.51912800000002,70.439128,70.359128,70.17235600000001,70.133714,70.16839,70.178457,70.178457,70.199651,70.23382600000001,70.291331,70.33505699999999,70.410306,70.492673,70.581141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,74.02953000000002,73.17953,72.564643,72.42953,72.26953,72.08953000000002,71.914324,71.70305400000002,71.50953,71.29953,71.130648,70.99953000000002,70.86953000000003,70.69953000000002,70.500039,70.47953000000003,70.41953000000002,70.29953,70.101141,70.005409,69.83953000000001,69.75953,69.678368,69.59953,69.51953,69.43953,69.400889,69.435564,69.445631,69.445631,69.466825,69.501,69.55850500000001,69.602231,69.67748,69.759847,69.848316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,75.52852299999998,74.833636,74.628523,74.428523,74.218523,74.013716,73.781458,73.588523,73.378523,73.199641,73.048523,72.908523,72.738523,72.53954,72.49852299999998,72.418523,72.268523,72.040134,71.914402,71.74852299999998,71.678523,71.627361,71.578523,71.52852299999998,71.478523,71.45089399999998,71.48557,71.495637,71.495637,71.51683100000002,71.551006,71.608511,71.652237,71.727486,71.809853,71.898322,71.93187900000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,75.998322,75.344714,75.058322,74.818322,74.58832199999998,74.373915,74.130669,73.938322,73.718322,73.53,73.36832199999998,73.22832199999998,73.068322,72.869339,72.828322,72.748322,72.598322,72.368734,72.243612,72.078322,72.00832199999998,71.958322,71.908322,71.858322,71.808322,71.780693,71.81536899999998,71.825436,71.825436,71.84663,71.858993,71.904753,71.948479,71.98101899999997,72.038981,72.105078,72.12745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,76.233221,75.787695,75.593221,75.393221,75.183221,74.978414,74.735568,74.533221,74.303221,74.105458,73.933221,73.77322099999998,73.593221,73.374746,73.333221,73.253221,73.10322099999998,72.873633,72.748511,72.583221,72.513221,72.46322099999998,72.413221,72.363221,72.313221,72.28559200000002,72.320268,72.33033499999998,72.33033499999998,72.351529,72.363892,72.40965200000002,72.453378,72.485918,72.54388,72.609977,72.632348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,75.092282,74.64739499999997,74.44228199999998,74.232282,74.012282,73.797475,73.574629,73.372282,73.152282,72.95396,72.792282,72.642282,72.47228199999998,72.263807,72.22228199999998,72.13228199999998,71.97228199999998,71.73389300000002,71.598161,71.432282,71.362282,71.312282,71.262282,71.212282,71.16228199999998,71.134653,71.169329,71.179396,71.179396,71.20059,71.212953,71.258713,71.302439,71.334979,71.39294100000002,71.459038,71.48141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,74.72315400000002,74.466989,74.353154,74.173154,73.993154,73.818347,73.616089,73.433154,73.213154,72.99483199999997,72.803154,72.64315400000002,72.463154,72.25467900000002,72.213154,72.123154,71.963154,71.723566,71.588444,71.423154,71.353154,71.303154,71.25315400000002,71.203154,71.153154,71.125525,71.160201,71.17026800000002,71.17026800000002,71.191462,71.203825,71.249585,71.293311,71.325851,71.383813,71.44991,71.47228100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,74.622483,74.39631800000002,74.342483,74.202483,74.04248299999998,73.886877,73.695418,73.522483,73.302483,73.09472,72.922483,72.752483,72.552483,72.3535,72.312483,72.202483,72.022483,71.754094,71.627184,71.502483,71.452483,71.401902,71.35248299999998,71.302483,71.252483,71.22485400000002,71.25953,71.26959699999998,71.26959699999998,71.290791,71.303154,71.34891400000002,71.39264,71.42518000000003,71.483142,71.549239,71.57160999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,74.454698,74.209172,74.194698,74.094698,73.974698,73.839492,73.647633,73.474698,73.244698,73.036376,72.854698,72.67469799999998,72.474698,72.275715,72.234698,72.124698,71.944698,71.676309,71.549988,71.42469799999998,71.374698,71.324117,71.274698,71.224698,71.17469799999998,71.14706899999999,71.18174499999998,71.191812,71.191812,71.21300600000002,71.225369,71.271129,71.31485500000002,71.34739499999998,71.405357,71.47145400000002,71.493826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,73.780872,73.630872,73.800872,73.790872,73.710872,73.59526600000002,73.454396,73.34087199999998,73.140872,72.94255,72.770872,72.640872,72.490872,72.31188900000002,72.270872,72.160872,71.98087199999998,71.71248299999998,71.586162,71.460872,71.410872,71.360291,71.310872,71.26087199999998,71.210872,71.183243,71.217919,71.227986,71.227986,71.24918000000002,71.261543,71.307303,71.351029,71.383569,71.44153100000003,71.507628,71.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,74.224228,74.135506,74.224228,74.184228,74.084228,73.938622,73.747752,73.574228,73.354228,73.14590600000002,72.964228,72.824228,72.66422800000002,72.48524499999998,72.44422800000002,72.334228,72.154228,71.86583900000002,71.69951800000003,71.534228,71.484228,71.433647,71.38422800000002,71.334228,71.284228,71.256599,71.291275,71.301342,71.301342,71.322536,71.334899,71.380659,71.424385,71.456925,71.514887,71.580984,71.603356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,74.44556999999998,74.338766,74.41557,74.38557,74.28556999999998,74.100364,73.878505,73.68557,73.45557,73.257248,73.08556999999998,72.93557,72.76557,72.577095,72.53556999999998,72.42557,72.24557,71.95598199999998,71.79027099999998,71.62557,71.57557,71.52557,71.47556999999998,71.42557,71.37557,71.347941,71.38261700000002,71.392684,71.392684,71.413878,71.426241,71.472001,71.515727,71.54826700000002,71.606229,71.672326,71.69469699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,75.640067,75.513263,75.520067,75.440067,75.29006700000002,75.09526,74.843002,74.620067,74.38006700000003,74.162304,73.970067,73.82006700000002,73.650067,73.451592,73.410067,73.300067,73.120067,72.82928100000002,72.66476800000002,72.500067,72.450067,72.400067,72.35006700000002,72.300067,72.250067,72.200067,72.223557,72.233624,72.233624,72.233624,72.233624,72.279384,72.32311,72.35565,72.413612,72.479709,72.50208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,73.878658,73.799936,73.79865799999997,73.778658,73.698658,73.563052,73.361593,73.158658,72.93865799999998,72.740336,72.57865799999998,72.458658,72.318658,72.139675,72.118658,72.028658,71.868658,71.607872,71.443359,71.278658,71.228658,71.178077,71.128658,71.07865799999998,71.028658,70.978658,71.00214799999998,71.012215,71.012215,71.012215,71.012215,71.057975,71.101701,71.134241,71.192203,71.2583,71.280671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,72.020134,72.02077299999998,72.070134,72.070134,72.020134,71.894129,71.723658,71.580134,71.410134,71.261252,71.120134,71.010134,70.880134,70.701151,70.680134,70.59013399999998,70.430134,70.171745,70.006013,69.84013399999999,69.790134,69.739553,69.690134,69.640134,69.59013399999999,69.562505,69.597181,69.62906,69.664149,69.69555600000001,69.729731,69.787236,69.85333299999999,69.939768,70.045015,70.144161,70.200598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,73.513087,73.462448,73.493087,73.493087,73.47308699999998,73.35708199999998,73.1872,73.013087,72.813087,72.624765,72.453087,72.323087,72.173087,71.984104,71.97308699999998,71.893087,71.743087,71.483499,71.318377,71.153087,71.103087,71.05250600000002,71.003087,70.953087,70.903087,70.853087,70.853087,70.874899,70.909988,70.941395,70.97556999999998,71.033075,71.099172,71.164252,71.257297,71.334071,71.402202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,75.493624,75.544263,75.523624,75.493624,75.433624,75.278418,75.056559,74.853624,74.633624,74.455861,74.293624,74.133624,73.953624,73.725149,73.663624,73.553624,73.363624,73.062838,72.868326,72.683624,72.613624,72.543624,72.473624,72.403624,72.333624,72.263624,72.263624,72.263624,72.24028,72.230067,72.230067,72.25294699999998,72.308367,72.373447,72.443612,72.509709,72.57784000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,74.775369,74.80473,74.76536899999998,74.73536899999998,74.70536899999998,74.589763,74.408304,74.225369,74.055369,73.887606,73.75536899999999,73.59536899999998,73.405369,73.166894,73.075369,72.975369,72.795369,72.504583,72.32007,72.135369,72.06536899999998,71.99595,71.92536899999998,71.855369,71.78536899999997,71.715369,71.715369,71.715369,71.692025,71.660618,71.648255,71.67113499999998,71.726555,71.791635,71.8618,71.927897,71.99602800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,75.228725,75.309364,75.258725,75.198725,75.138725,75.01351899999997,74.821072,74.638725,74.438725,74.260403,74.108725,73.958725,73.758725,73.52025,73.428725,73.328725,73.148725,72.857939,72.672838,72.488725,72.418725,72.349306,72.278725,72.208725,72.138725,72.068725,72.068725,72.046913,72.011824,71.980417,71.96805400000002,72.013813,72.079911,72.144991,72.21515600000002,72.281253,72.349384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,75.698523,75.779162,75.708523,75.63852299999998,75.568523,75.41371600000002,75.22086999999998,75.038523,74.828523,74.630201,74.468523,74.308523,74.10852299999998,73.87055699999998,73.77852299999998,73.678523,73.49852299999998,73.207737,73.023224,72.838523,72.768523,72.699104,72.628523,72.558523,72.488523,72.396152,72.384966,72.36315400000002,72.32806500000002,72.275464,72.228926,72.26294,72.329037,72.394118,72.464283,72.53038000000002,72.598511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,75.59429499999997,75.64493399999998,75.504295,75.354295,75.204295,75.029488,74.806053,74.614295,74.384295,74.186532,74.004295,73.82429499999998,73.614295,73.37581999999998,73.284295,73.18429499999998,73.004295,72.713509,72.508997,72.29429499999998,72.21429499999998,72.134876,72.054295,71.974295,71.894295,71.791924,71.757248,71.70355699999998,71.633379,71.570565,71.502214,71.501604,71.534653,71.567193,71.602276,71.635324,71.692269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,76.097651,76.14892900000002,75.977651,75.807651,75.637651,75.423244,75.159409,74.94765100000002,74.707651,74.499888,74.317651,74.137651,73.937651,73.689176,73.597651,73.497651,73.317651,73.026865,72.822352,72.607651,72.527651,72.44823199999998,72.367651,72.287651,72.207651,72.10528000000002,72.070604,72.016913,71.946735,71.883921,71.81557,71.81496,71.84800899999998,71.880549,71.91563199999999,71.94868000000002,72.005625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,73.077517,73.118185,72.94141,72.74959799999998,72.567853,72.372647,72.129611,71.927853,71.715714,71.522081,71.37230100000002,71.194973,71.004296,70.785313,70.71429599999998,70.624296,70.454296,70.14954,69.978989,69.794296,69.724296,69.654296,69.584296,69.491924,69.43209300000001,69.419038,69.41792,69.386041,69.350952,69.31954499999999,69.307182,69.352941,69.419038,69.48411899999999,69.554283,69.62038100000001,69.688512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,73.497262,73.32664399999999,73.16664399999998,73.006644,72.851438,72.62840200000002,72.436644,72.206644,71.998322,71.82664399999999,71.676644,71.486644,71.267661,71.19664399999998,71.10664399999997,70.936644,70.65825500000003,70.47193399999998,70.27664399999999,70.206644,70.13664399999999,70.066644,69.99664399999999,69.926644,69.88994699999999,69.88349000000001,69.85161,69.816521,69.78511400000001,69.772751,69.795631,69.82868,69.882574,69.95273900000001,70.018836,70.086967,70.151946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,73.497233,73.146644,72.976644,72.816644,72.651837,72.43957900000002,72.236644,72.016644,71.818322,71.646644,71.486644,71.30664399999998,71.087661,71.016644,70.926644,70.756644,70.478255,70.292523,70.096644,70.02664399999999,69.956063,69.88664399999999,69.816644,69.74664399999999,69.709947,69.70349,69.67161,69.65986600000001,69.65986600000001,69.65986600000001,69.682745,69.71579399999999,69.769689,69.839853,69.90595,69.97408100000001,70.03905999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,75.341185,74.97228199999998,74.812282,74.642282,74.457076,74.22404,74.02228199999998,73.80228199999998,73.60396,73.432282,73.262282,73.072282,72.85380699999997,72.782282,72.69228199999998,72.52228199999998,72.241496,72.057572,71.862282,71.792282,71.722863,71.652282,71.58228199999998,71.512282,71.430842,71.40201400000002,71.370134,71.358389,71.358389,71.358389,71.38126899999997,71.41431800000002,71.468212,71.538377,71.604474,71.672605,71.737584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,75.978879,75.449866,75.249866,75.04986600000002,74.855059,74.612213,74.399866,74.15986600000002,73.941544,73.749866,73.569866,73.349866,73.111391,73.029866,72.90986600000002,72.709866,72.39788100000001,72.17456800000002,71.919866,71.819866,71.721028,71.619866,71.51986600000002,71.419866,71.330798,71.259665,71.217718,71.182629,71.151222,71.117047,71.128182,71.138859,71.160214,71.195296,71.22834499999998,71.26241,71.33852399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,77.08682900000002,76.327248,76.087248,75.857248,75.642441,75.388417,75.167248,74.917248,74.68948499999998,74.487248,74.28724799999998,74.057248,73.809282,73.727248,73.607248,73.407248,73.094065,72.871361,72.617248,72.517248,72.417829,72.31724799999998,72.217248,72.117248,71.994877,71.906711,71.864765,71.829676,71.79826899999998,71.764094,71.752349,71.752349,71.773703,71.78590600000003,71.78590600000003,71.78590600000003,71.93859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,76.28092,75.751879,75.57187900000002,75.391879,75.207072,74.963637,74.751879,74.51187900000002,74.294116,74.101879,73.891879,73.65187900000002,73.393913,73.311879,73.171879,72.941879,72.609894,72.37599200000002,72.201879,72.101879,72.00246,71.90187900000002,71.801879,71.701879,71.624759,71.558456,71.51651,71.481421,71.47120799999998,71.449396,71.460531,71.493579,71.526119,71.56120200000002,71.59425,71.628316,71.704429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,76.75130899999998,76.511678,76.331678,76.121678,75.89687099999998,75.642847,75.421678,75.181678,74.954474,74.74167800000002,74.52167800000002,74.27167800000002,74.003712,73.921678,73.781678,73.55167800000002,73.219693,72.985791,72.791678,72.671678,72.55284,72.431678,72.311678,72.191678,72.083626,72.014967,71.983087,71.947998,71.916591,71.904228,71.904228,71.904228,71.904228,71.904228,71.9266,71.960665,72.102215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,75.677852,75.277852,75.047852,74.82785200000002,74.62304499999998,74.380199,74.177852,73.977852,73.800089,73.637852,73.447852,73.21785200000002,72.969886,72.887852,72.74785200000002,72.517852,72.187066,71.95255300000002,71.757852,71.637852,71.519014,71.397852,71.277852,71.157852,71.037852,70.940872,70.898926,70.863837,70.83243,70.79825500000003,70.78650999999998,70.78650999999998,70.78650999999998,70.80939000000002,70.842438,70.876504,71.01805300000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,76.54698,76.14698,75.91698000000002,75.67698,75.452173,75.188149,74.95698,74.71698,74.519217,74.31698,74.09698,73.86698,73.609014,73.52698000000002,73.38698000000002,73.15698,72.824995,72.591093,72.39698,72.27698000000002,72.158142,72.03698,71.91698000000002,71.79698,71.677488,71.60349000000002,71.571611,71.53652199999998,71.505115,71.47094,71.459195,71.459195,71.459195,71.482075,71.515123,71.503429,71.667248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,78.026376,77.556376,77.306376,77.056376,76.791969,76.48695699999998,76.216376,75.956376,75.709172,75.496376,75.266376,75.026376,74.738918,74.656376,74.516376,74.286376,73.953193,73.7199,73.526376,73.406376,73.287538,73.166376,73.046376,72.926376,72.829256,72.78993299999998,72.746309,72.67613100000001,72.61331700000002,72.544967,72.54435699999998,72.55503399999998,72.55503399999998,72.577914,72.610962,72.530629,72.727852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,78.978523,78.328523,77.99852299999998,77.698523,77.355314,76.997926,76.668523,76.38852299999998,76.16131899999998,75.918523,75.658523,75.428523,75.16106500000002,75.038523,74.898523,74.668523,74.33534,74.102047,73.908523,73.788523,73.670266,73.548523,73.428523,73.308523,73.166152,73.081476,73.027785,72.934263,72.84004200000003,72.737516,72.748041,72.814138,72.87921899999998,72.949383,73.01548000000003,72.969212,73.155301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,80.25335600000003,79.55335600000002,79.16335600000002,78.793356,78.400547,77.98217,77.603356,77.25335600000003,76.936712,76.623356,76.36335600000002,76.133356,75.906407,75.78335600000003,75.64335600000003,75.41335600000002,75.077776,74.845703,74.653356,74.53335600000003,74.41568000000002,74.293356,74.17335600000001,74.05335600000002,73.933864,73.859866,73.784363,73.679096,73.563681,73.42698,73.40288000000002,73.435929,73.447114,73.469994,73.503043,73.399829,73.564564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,79.667114,79.167114,78.827114,78.487114,78.083905,77.706517,77.347114,76.997114,76.66447,76.331114,76.111114,75.863114,75.626673,75.503114,75.363114,75.133114,74.798732,74.565461,74.373114,74.253114,74.135438,74.013114,73.893114,73.773114,73.654639,73.579624,73.504121,73.398854,73.283439,73.146738,73.122638,73.155687,73.166872,73.189752,73.222801,73.119587,73.284322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,80.133356,79.603356,79.25335600000003,78.873356,78.420946,77.99217,77.603356,77.263356,76.92727099999998,76.58335600000002,76.30335600000002,75.993356,75.717423,75.61335600000002,75.47335600000002,75.243356,74.907776,74.675703,74.483356,74.36335600000002,74.246261,74.123356,74.00335600000003,73.883356,73.76437299999998,73.666376,73.58080600000002,73.45219499999997,73.326567,73.18986600000002,73.165766,73.198815,73.21,73.23288000000002,73.265929,73.162715,73.32745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,79.864899,79.334899,78.934899,78.534899,78.062489,77.613125,77.204899,76.854899,76.538255,76.234899,75.964899,75.664899,75.38896700000002,75.284899,75.144899,74.914899,74.580517,74.34783399999998,74.154899,74.034899,73.917804,73.794899,73.674899,73.554899,73.435916,73.337919,73.252349,73.123738,72.99811,72.861409,72.83730899999998,72.870358,72.88154300000002,72.904423,72.937472,72.83425799999998,72.998993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,79.98557,79.45557,79.07557,78.65557,78.20316,77.733796,77.32557,76.97556999999998,76.639485,76.32557,76.02557,75.71557,75.439638,75.33556999999998,75.19556999999998,74.96557,74.62999,74.397917,74.20557,74.08556999999998,73.968475,73.84557,73.72556999999998,73.60557,73.486587,73.38859000000002,73.324832,73.207966,73.08233800000002,72.945637,72.921537,72.95458599999998,72.987126,73.02220799999998,73.055257,73.02068299999998,73.108389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,80.690268,80.180268,79.780268,79.320268,78.857858,78.388494,77.98026800000002,77.630268,77.293624,76.970268,76.65026800000003,76.31026800000002,76.014336,75.910268,75.770268,75.54026800000003,75.20349,74.972615,74.780268,74.660268,74.543754,74.42026800000002,74.300268,74.180268,74.061285,73.963288,73.89953,73.782664,73.657036,73.520335,73.473355,73.473355,73.473355,73.473355,73.518098,73.49471,73.58241600000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,81.428523,80.918523,80.448523,79.948523,79.486113,79.017337,78.60852299999998,78.258523,77.942438,77.63852299999998,77.298523,76.938523,76.61259,76.458523,76.238523,75.928523,75.491744,75.150281,74.818523,74.618523,74.442009,74.258523,74.078523,73.898523,73.71954000000002,73.571543,73.464161,73.300461,73.16462,73.027919,73.003819,72.992125,72.93823,72.913825,72.913825,72.845186,72.922214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,81.730537,81.280537,80.680537,80.110537,79.608127,79.068763,78.610537,78.180537,77.844452,77.540537,77.200537,76.850537,76.544605,76.390537,76.170537,75.860537,75.42375899999998,75.072295,74.730537,74.520537,74.324023,74.120537,73.920537,73.700537,73.481554,73.29006700000002,73.150806,72.97536099999998,72.83952,72.70281899999998,72.678719,72.667025,72.634485,72.599402,72.588725,72.52008599999998,72.57530200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,81.529195,81.029195,80.269195,79.69919499999997,79.236785,78.757421,78.30919499999997,77.92919499999998,77.56311,77.219195,76.89919499999998,76.579195,76.253771,76.03919499999998,75.819195,75.50919499999998,75.072417,74.721542,74.379195,74.169195,73.973263,73.769195,73.569195,73.349195,73.130212,72.962215,72.854833,72.667789,72.52173499999998,72.38503399999998,72.360934,72.34924000000002,72.3167,72.258737,72.215012,72.135186,72.190403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,80.59,80.089597,79.429597,78.90959699999998,78.467187,77.997823,77.559597,77.209597,76.892953,76.569597,76.26959699999998,75.959597,75.653665,75.459597,75.259597,74.979597,74.564017,74.242532,73.919597,73.739597,73.562502,73.379597,73.199597,72.999597,72.800614,72.652617,72.54523499999998,72.381535,72.245694,72.13080500000002,72.11845,72.106756,72.09557,72.049811,72.006085,71.92626,71.981476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,80.34094,79.78094,79.29094,78.79853,78.309754,77.90094,77.53094,77.24429599999998,76.95094,76.66094,76.34094,76.03500799999998,75.82094000000002,75.60094000000002,75.32094000000002,74.90655799999998,74.583875,74.26094,74.08094,73.904426,73.72094,73.54094,73.34094,73.14195699999998,72.949217,72.739463,72.575763,72.439923,72.325034,72.312679,72.300985,72.289799,72.244039,72.200314,72.120488,72.17570500000002,72.289799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,81.720336,81.380336,80.880336,80.357527,79.83915,79.320336,79.020336,78.71481,78.400336,78.040336,77.625336,77.208929,76.953336,76.663336,76.363336,75.946557,75.62509399999998,75.303336,75.123336,74.947985,74.763336,74.583336,74.383336,74.18536999999998,73.944634,73.692933,73.49414399999998,73.326897,73.17783299999998,73.130853,73.063739,72.987473,72.871548,72.761725,72.636649,72.681188,72.795282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,81.12630899999998,80.776309,80.386309,79.951902,79.50689,79.046309,78.76630899999998,78.460224,78.11430899999998,77.729309,77.339309,76.944393,76.689309,76.399309,76.09930899999998,75.68253,75.36165600000002,75.039309,74.859309,74.68395799999998,74.499309,74.31930899999998,74.119309,73.92134300000002,73.680607,73.42890600000001,73.230117,73.041676,72.858437,72.822592,72.766155,72.68988900000002,72.59684399999998,72.497698,72.39550200000002,72.42890600000001,72.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,81.092752,80.772752,80.342752,79.908345,79.443921,79.002752,78.652752,78.299226,77.91475200000002,77.534752,77.154752,76.75983599999998,76.544752,76.254752,75.954752,75.539172,75.217687,74.894752,74.714752,74.53881899999998,74.354752,74.174752,73.974752,73.776786,73.559539,73.339718,73.199362,73.073735,72.937034,72.890054,72.82294,72.746674,72.65362900000002,72.55448299999998,72.452287,72.485692,72.588041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
